OBJECTID,INTR_ID,GIS_XCOORD,GIS_YCOORD,COMPKEY,COMPTYPE,UNITID,SUBAREA,UNITDESC,ARTERIALCLASSCD,SE_ANNO_CAD_DATA,SIGNAL_MAINT_DIST,SIGNAL_TYPE,SHAPE_LNG,SHAPE_LAT,x,y
12004580,12679,1275423.78706,221455.25903,30437,13,44152,CNTRL,RAINIER AVE S AND S WELLER ST,1,System.Byte[], ,HALFPED,-122.312759952432,47.5974916350133,1275423.78706282,221455.259030715
12004581,5249,1283591.73382,253828.75001,24900,13,7519,NE,43RD AVE NE AND NE 80TH ST,0,System.Byte[], ,NONE,-122.282130758202,47.6866530738594,1283591.73382318,253828.750007853
12004582,11829,1273899.16447,226689.43299,29765,13,40142,E,10TH AVE AND E MADISON ST,1,System.Byte[], ,NONE,-122.319347795948,47.6117578813092,1273899.16446926,226689.432988063
12004583,3146,1278290.97375,265193.67085,36707,13,227521,N,23RD AVE NE AND NE 123RD ST,0,System.Byte[], ,NONE,-122.304529997156,47.717528499527,1278290.97375375,265193.670851499
12004584,16425,1284456.70022,203365.62983,33557,13,66451,SE,S RAYMOND PL AND DEAD END,0,System.Byte[], ,NONE,-122.274782278115,47.5483779254699,1284456.70022407,203365.629828185
12004585,8778,1256557.57444,241099.60593,26575,13,20731,MGNL-QA,WHALLEY PL W AND W BERTONA ST,0,System.Byte[], ,NONE,-122.390821338445,47.6503154448471,1256557.5744355,241099.60593082
12004586,3426,1280623.7246,263131.93415,36651,13,227304,N,31ST AVE NE AND NE 115TH ST,3,System.Byte[], ,NONE,-122.294896029035,47.7119991683562,1280623.72460414,263131.934145391
12004587,5023,1282008.34361,254867.34227,24883,13,7502,NE,NE 84TH ST AND DEAD END,0,System.Byte[], ,NONE,-122.288637920515,47.6894179496457,1282008.34361356,254867.34226492
12004588,3718,1262396.9603,260995.1175,37189,13,231503,BLRD,9TH AVE NW AND NW 105TH W ST,0,System.Byte[], ,NONE,-122.368745050655,47.7051693250663,1262396.96029748,260995.117503196
12004589,17436,1274872.39148,198399.5593,34391,13,72701,GRDWM,16TH AVE S AND EAST MARGINAL WAY S,1,System.Byte[], ,CITY,-122.313197533909,47.5342672535466,1274872.39147826,198399.559295103
12004590,13569,1276131.67698,216142.96437,31574,13,52567,GRDWM,18TH AVE S AND S COLLEGE ST,3,System.Byte[], ,NONE,-122.30947839269,47.5829679779288,1276131.67698354,216142.964369267
12004591,8448,1257774.34832,242410.9452,26455,13,20304,MGNL-QA,23RD AVE W AND W EMERSON ST,3,System.Byte[], ,NONE,-122.385993018794,47.6539771314917,1257774.34832475,242410.945196167
12004592,12347,1278621.31436,223587.62025,30105,13,41365,CNTRL,25TH AVE AND E SPRUCE ST,0,System.Byte[], ,NONE,-122.299967257685,47.6035041914917,1278621.31436209,223587.620248899
12004593,9044,1259815.19185,239676.33323,27570,13,27101,MGNL-QA,16TH AVE W AND W BARRETT S ST,0,System.Byte[], ,NONE,-122.377491432035,47.6465943125452,1259815.19184683,239676.333225369
12004594,15496,1256265.4554,207534.88167,32852,13,61510,SW,RUTAN PL SW AND DEAD END,0,System.Byte[], ,NONE,-122.389253198937,47.5583007255638,1256265.45539519,207534.881672457
12004595,18563,1264385.33252,192435.90259,35058,13,77732,DLRD,DELRIDGE WAY SW AND SW ROXBURY ST,1,System.Byte[], ,CITY,-122.35516490262,47.5173603809903,1264385.33252351,192435.902585
12004596,12609,1281613.50457,221926.05097,35509,13,146524,CNTRL,35TH AVE S AND S JACKSON ST,3,System.Byte[], ,NONE,-122.287713237967,47.5991055068256,1281613.50457315,221926.050967187
12004597,19214,1290023.36058,189158.74444,38224,13,306304,SE,66TH AVE S AND S RYAN ST,0,System.Byte[], ,NONE,-122.251185581818,47.5097200785541,1290023.36058177,189158.744437635
12004598,11479,1281120.68076,228697.61321,30232,13,42514,CNTRL,33RD AVE AND E HOWELL ST,0,System.Byte[], ,NONE,-122.290229949729,47.6176408004841,1281120.68076465,228697.61321412
12004599,7008,1264926.93764,247359.36991,25325,13,12326,NW,1ST AVE NW AND N 54TH ST,0,System.Byte[], ,NONE,-122.357374989968,47.6679324053487,1264926.93764406,247359.369905233
12004600,14831,1263527.64651,211053.99054,32043,13,55303,DLRD,21ST AVE SW AND SW ANDOVER ST,3,System.Byte[], ,NONE,-122.360129829819,47.568345131715,1263527.64650664,211053.990540057
12004601,17220,1277607.2743,199469.9552,34350,13,72308,GRDWM,AIRPORT WAY S AND S OTHELLO ST,1,System.Byte[], ,CITY,-122.302211073891,47.5373448314851,1277607.27429706,199469.955200195
12004602,16827,1284274.73338,201536.87207,34415,13,73122,SE,46TH AVE S AND S WARSAW ST,0,System.Byte[], ,NONE,-122.275380223618,47.5433559354993,1284274.73337588,201536.872066319
12004603,9608,1276234.82655,237321.40151,28413,13,31533,NE,16TH AVE E AND E CALHOUN ST,0,System.Byte[], ,NONE,-122.310707816342,47.641023176135,1276234.82655165,237321.401510954
12004604,13286,1279907.08896,217498.51458,31410,13,52116,SE,30TH AVE S AND S GRAND W ST,0,System.Byte[], ,NONE,-122.294287738123,47.586881030028,1279907.0889554,217498.514578655
12004605,11734,1270503.98623,227231.79843,29882,13,40537,DWNTN,8TH AVE AND PINE ST,1,System.Byte[], ,CITY,-122.333152642693,47.613063934894,1270503.98622578,227231.798428625
12004606,11839,1267625.03224,226598.16822,29722,13,39701,DWNTN,LENORA ST AND WESTERN AVE,2,System.Byte[], ,CITY,-122.344771986213,47.611172770269,1267625.03223883,226598.168219969
12004607,13964,1273147.07436,213984.62734,31327,13,51451,GRDWM,AIRPORT WAY S AND S STEVENS ST,1,System.Byte[], ,NONE,-122.321400415842,47.5768944412543,1273147.07435648,213984.627343059
12004608,12346,1278343.94399,223593.94038,30104,13,41364,CNTRL,24TH AVE AND E SPRUCE ST,0,System.Byte[], ,NONE,-122.301091868461,47.6035070184311,1278343.94399381,223593.940376893
12004609,14565,1263286.21905,211996.21697,32025,13,55210,DLRD,CHELAN-W SEATTLE BR EB ON RP AND DELRIDGE-W SEATTLE BR EB ON RP,1,System.Byte[], ,NONE,-122.361183378348,47.5709145936775,1263286.21905039,211996.216973022
12004610,13966,1273470.10975,213977.19874,31328,13,51452,GRDWM,S STEVENS ST AND DEAD END 1,0,System.Byte[], ,NONE,-122.320091316955,47.5768911953191,1273470.10974881,213977.198735058
12004611,18590,1267735.78705,192341.04895,34983,13,77314,DLRD,5TH AVE SW AND SW ROXBURY ST,1,System.Byte[], ,NONE,-122.34160128623,47.517281209676,1267735.78705494,192341.048952892
12004612,11917,1275818.71007,226147.58646,30155,13,41551,CNTRL,16TH AVE AND E MARION ST,0,System.Byte[], ,NONE,-122.311524886028,47.6103740323969,1275818.71007122,226147.586459517
12004613,12076,1278923.76556,225222.57449,30074,13,41334,CNTRL,26TH AVE AND E CHERRY ST,2,System.Byte[], ,NONE,-122.298867688316,47.6080013840407,1278923.7655624,225222.574490562
12004614,7310,1261602.42769,246132.02962,25449,13,12732,BLRD,11TH AVE NW AND NW 49TH ST,0,System.Byte[], ,NONE,-122.370765463843,47.6643870602968,1261602.42768866,246132.029615983
12004615,11574,1271819.52696,228170.03152,29854,13,40509,E,MELROSE AVE AND YALE AVE,2,System.Byte[], ,NONE,-122.327893965691,47.6157057649727,1271819.52696313,228170.03151758
12004616,11118,1272502.1164,230448.03139,29140,13,36732,E,SUMMIT AVE E AND E HARRISON ST,0,System.Byte[], ,NONE,-122.3253059967,47.6219860098321,1272502.11640383,230448.031391919
12004617,13122,1278740.20716,218464.63733,30696,13,45385,SE,26TH AVE S AND DEAD END,0,System.Byte[], ,NONE,-122.299089912072,47.5894683415327,1278740.20716222,218464.63733165
12004618,8640,1257417.044,241751.00945,26462,13,20311,MGNL-QA,24TH AVE W AND W RUFFNER ST,0,System.Byte[], ,NONE,-122.387388400999,47.6521485245873,1257417.04400438,241751.009451494
12004619,5305,1272872.85714,253645.63551,24545,13,5534,NW,LATONA AVE NE AND DEAD END 2,0,System.Byte[], ,NONE,-122.325626881115,47.6855896718763,1272872.8571402,253645.635511667
12004620,11185,1274337.2606,230088.44662,29041,13,36354,E,11TH AVE E AND E THOMAS E ST,0,System.Byte[], ,NONE,-122.317837817529,47.6210976837881,1274337.26059771,230088.446623549
12004621,6476,1256888.18077,249142.16696,25210,13,11516,BLRD,26TH AVE NW AND NW 60TH ST,0,System.Byte[], ,NONE,-122.39014033647,47.6723778340457,1256888.18077184,249142.166963056
12004622,16386,1282973.82841,203598.10752,33532,13,66346,SE,42ND AVE S AND S KENNY ST,0,System.Byte[], ,NONE,-122.28080341357,47.5489388489289,1282973.82841454,203598.107524425
12004623,9881,1252808.6879,236344.69623,27524,13,26337,MGNL-QA,VIEWMONT WAY W AND WEST VIEWMONT WAY W,3,System.Byte[], ,NONE,-122.405633918333,47.6370736391929,1252808.68790366,236344.69622995
12004624,7168,1260915.75198,246625.2812,25439,13,12721,BLRD,14TH AVE NW AND NW 51ST ST,3,System.Byte[], ,NONE,-122.373591681613,47.6657013911711,1260915.75197597,246625.281200483
12004625,11344,1268516.15365,229270.92752,29514,13,39111,DWNTN,8TH AVE AND DENNY WAY,1,System.Byte[], ,NONE,-122.341372289985,47.6185466253128,1268516.15364775,229270.92751871
12004626,2725,1272366.59436,268691.81255,35948,13,220704,NW,1ST AVE NE AND NE 135TH ST,3,System.Byte[], ,NONE,-122.328868927273,47.7268037537773,1272366.59435569,268691.812551081
12004627,15779,1270989.86731,206270.83022,33146,13,64508,GRDWM,4TH AVE S AND S DAWSON ST,1,System.Byte[], ,CITY,-122.329531013285,47.5556364469378,1270989.86731428,206270.830215156
12004628,7895,1256048.72835,244334.19537,340039,13,20658,MGNL-QA,28TH PL W AND W JAMESON E ST,0,System.Byte[], ,NONE,-122.393151364381,47.659152956607,1256048.72835498,244334.195374131
12004629,8578,1284640.35667,241914.29393,27372,13,25304,NE,47TH AVE NE AND NE 35TH ST,0,System.Byte[], ,NONE,-122.276966716652,47.6540495655861,1284640.35667226,241914.293931663
12004630,5217,1268229.77438,253968.2741,24287,13,4526,NW,AURORA AVE N AND N 79TH ST,1,System.Byte[], ,NONE,-122.344499531437,47.686225635339,1268229.77438346,253968.274103999
12004631,16094,1279712.72121,204960.04186,165627,13,65456,GRDWM,30TH AVE S AND S LUCILE W ST,0,System.Byte[], ,NONE,-122.294110833729,47.5525029940174,1279712.72121121,204960.041861817
12004632,7001,1275578.71903,247378.85458,25761,13,14302,NE,BROOKLYN AVE NE AND NE 55TH ST,3,System.Byte[], ,NONE,-122.314153776225,47.6685558831642,1275578.71903098,247378.854577258
12004633,4591,1269929.34559,256825.17625,37350,13,232334,NW,DENSMORE AVE N AND N 90TH ST,3,System.Byte[], ,NONE,-122.337827378992,47.6941475644147,1269929.3455852,256825.176250935
12004634,6674,1253438.35318,248503.52632,25047,13,10139,BLRD,37TH PL NW AND NW 57TH ST,0,System.Byte[], ,NONE,-122.404086993639,47.6704352032557,1253438.3531843,248503.52632241
12004635,8886,1254056.81974,240537.01367,26390,13,19337,MGNL-QA,34TH AVE W AND W DRAVUS ST,2,System.Byte[], ,NONE,-122.400918729777,47.6486342324459,1254056.81974494,240537.013674244
12004636,17939,1260809.95127,195832.85286,34933,13,76519,DLRD,29TH AVE SW AND SW CLOVERDALE ST,0,System.Byte[], ,NONE,-122.369905416474,47.5264764936843,1260809.95127185,195832.852860466
12004637,9513,1264522.64504,237699.27748,27801,13,28145,MGNL-QA,1ST AVE W AND W SMITH ST,0,System.Byte[], ,NONE,-122.358238688272,47.6414326368635,1264522.64503565,237699.277479336
12004638,7338,1276099.03698,246032.43819,26052,13,15723,NE,15TH AVE NE AND NE 50TH ST,1,System.Byte[], ,CITY,-122.311937420089,47.6648928109709,1276099.0369835,246032.438191876
12004639,8305,1274582.02706,242823.75339,27111,13,23159,NE,EASTLAKE AVE NE AND ROOSEVELT WAY NE,1,System.Byte[], ,CITY,-122.31784158999,47.656017817055,1274582.02706195,242823.753388584
12004640,14733,1260918.43614,211432.95912,32126,13,55663,SW,SW AVALON WAY AND SW BRADFORD ST,2,System.Byte[], ,NONE,-122.370727736372,47.5692414658985,1260918.43613596,211432.959116444
12004641,3240,1278509.50508,264525.14016,36732,13,227546,N,23RD PL NE AND NE 120TH ST,0,System.Byte[], ,NONE,-122.303590509651,47.7157075203467,1278509.50508198,264525.140162811
12004642,8593,1264294.7587,241875.90801,26705,13,21346,LKUN,2ND AVE NW AND NW CANAL ST,0,System.Byte[], ,NONE,-122.359498893576,47.6528681812985,1264294.75869942,241875.908011615
12004643,3109,1277993.36121,265503.43648,36703,13,227517,N,22ND AVE NE AND DEAD END 1,0,System.Byte[], ,NONE,-122.305762879104,47.7183619567401,1277993.36120945,265503.436483815
12004644,14523,1277962.80659,212078.94517,32424,13,58130,GRDWM,24TH AVE S AND S SPOKANE ST,0,System.Byte[], ,NONE,-122.301745957971,47.5719245776694,1277962.80658542,212078.945165113
12004645,2792,1272681.73599,268199.3049,35959,13,220715,NW,2ND AVE NE AND ROOSEVELT WAY NE,0,System.Byte[], ,NONE,-122.327549849722,47.7254705911735,1272681.73598801,268199.304902568
12004646,3890,1283172.76243,260093.43046,37864,13,235506,N,NE 104TH ST AND DEAD END 4,0,System.Byte[], ,NONE,-122.284311011555,47.7038028933381,1283172.76243076,260093.430462271
12004647,13115,1254944.53994,218511.26568,31116,13,48516,SW,ALKI AVE SW AND SW HAMPSHIRE ST,2,System.Byte[], ,NONE,-122.395504143424,47.5883128541187,1254944.53993785,218511.265683696
12004648,5036,1274875.19212,254822.42118,24380,13,5109,N,ROOSEVELT WAY NE AND NE 83RD ST,1,System.Byte[], ,NONE,-122.317591205452,47.6889213591143,1274875.19211826,254822.421176881
12004649,13375,1276476.92319,217064.83522,31551,13,52544,GRDWM,19TH AVE S AND S PLUM ST,0,System.Byte[], ,NONE,-122.308151319568,47.5855129598272,1276476.92319189,217064.835218206
12004650,5771,1272786.37343,251714.96492,24580,13,5720,NW,EAST GREEN LAKE DR N AND NE 72ND ST,2,System.Byte[], ,NONE,-122.325825924911,47.6802931686242,1272786.37342812,251714.96491769
12004651,17965,1258849.06986,195740.34828,34698,13,75143,SW,36TH AVE SW AND SW CLOVERDALE ST,0,System.Byte[], ,NONE,-122.377833032686,47.5261153383256,1258849.06986184,195740.348284379
12004652,16334,1258708.36177,203863.37805,32831,13,61337,SW,37TH AVE SW AND SW RAYMOND ST,0,System.Byte[], ,NONE,-122.379062767911,47.5483723250069,1258708.3617657,203863.378052697
12004653,12941,1279117.3479,219399.28514,30686,13,45364,CNTRL,M L KING JR WAY S AND S JUDKINS ST,2,System.Byte[], ,CITY,-122.297633917386,47.5920498872469,1279117.3478986,219399.285140604
12004654,5785,1261013.9121,251671.77209,24180,13,3730,BLRD,14TH AVE NW AND NW 70TH E ST,0,System.Byte[], ,NONE,-122.373603277115,47.6795388815997,1261013.91210406,251671.772085652
12004655,17321,1270944.05483,198949.07584,34260,13,71718,GRDWM,4TH AVE S AND S WEBSTER ST,0,System.Byte[], ,NONE,-122.329140207001,47.5355652686922,1270944.05483423,198949.075839669
12004656,13885,1281856.59091,214392.4804,30864,13,46724,SE,MOUNT ADAMS PL S AND S MCCLELLAN ST,0,System.Byte[], ,NONE,-122.286151725119,47.5784685640398,1281856.59090941,214392.480399475
12004657,10645,1265776.53483,232827.24112,28903,13,35662,MGNL-QA,2ND AVE N AND WARD UPPER ST,0,System.Byte[], ,NONE,-122.352763123328,47.6281466088419,1265776.53482895,232827.24112235
12004658,13024,1257239.82442,218832.52239,30996,13,48107,SW,CALIFORNIA AVE SW AND SW SEATTLE ST,3,System.Byte[], ,NONE,-122.386231035316,47.589320741993,1257239.8244202,218832.522388026
12004659,11595,1272237.1221,227982.7903,29861,13,40516,E,CRAWFORD PL AND E PINE ST,2,System.Byte[], ,NONE,-122.326186430754,47.6152147613522,1272237.12209955,227982.790301397
12004660,6548,1256210.39312,248890.53202,25213,13,11519,BLRD,28TH AVE NW AND NW 59TH ST,0,System.Byte[], ,NONE,-122.392870142096,47.6716505021476,1256210.39312315,248890.532018796
12004661,2526,1279700.32697,270445.82266,36005,13,221119,N,27TH AVE NE AND NE 143RD ST,0,System.Byte[], ,NONE,-122.299212044144,47.7319982590266,1279700.3269712,270445.822664872
12004662,14777,1284066.48634,211240.59432,32561,13,59253,SE,45TH AVE S AND 46TH AVE S,0,System.Byte[], ,NONE,-122.276960209459,47.5699432304024,1284066.48633566,211240.594316244
12004663,9745,1253956.40349,236833.6785,27514,13,26324,MGNL-QA,MONTVALE CT W AND MONTVALE PL W,0,System.Byte[], ,NONE,-122.401019992873,47.6384780854141,1253956.40348883,236833.678502455
12004664,16382,1285666.71187,203608.13325,33527,13,66340,SE,51ST AVE S AND S KENNY ST,0,System.Byte[], ,NONE,-122.269901842576,47.5491046556408,1285666.71187331,203608.133252427
12004665,15480,1277541.55679,207676.2587,33303,13,65501,GRDWM,24TH AVE S AND S COLUMBIAN WAY,1,System.Byte[], ,NONE,-122.303111539469,47.5598348047078,1277541.55679299,207676.258696601
12004666,8987,1270564.92831,239988.13943,27280,13,23731,LKUN,MERIDIAN AVE N AND N 34TH ST,1,System.Byte[], ,NONE,-122.333913993977,47.6480319057299,1270564.92830583,239988.139433682
12004667,16803,1269791.67058,201718.20301,34089,13,70253,GRDWM,1ST AV S BR NB AND POINT B,1,System.Byte[], ,NONE,-122.334023032501,47.5430938667522,1269791.67057705,201718.203010499
12004668,10003,1283227.87897,235797.62269,28517,13,32715,E,40TH AVE E AND E CROCKETT ST,0,System.Byte[], ,NONE,-122.28222954023,47.6372109833119,1283227.87897481,235797.62269339
12004669,17583,1256051.47754,197705.07584,34766,13,75501,SW,44TH AVE SW AND DEAD END 4,0,System.Byte[], ,NONE,-122.389314756684,47.5313460418679,1256051.47753897,197705.075838387
12004670,10993,1280743.02547,231180.38314,29295,13,37452,CNTRL,31ST AVE E AND DEAD END 1,0,System.Byte[], ,NONE,-122.291951714751,47.6244264549135,1280743.02546826,231180.383136675
12004671,13440,1275667.08102,216724.4525,31584,13,52577,GRDWM,S HILL ST AND DEAD END 2,0,System.Byte[], ,NONE,-122.311405802992,47.5845373830573,1275667.08101507,216724.45249787
12004672,11274,1275591.49369,229651.88906,29059,13,36372,E,15TH AVE E AND E JOHN ST,2,System.Byte[], ,CITY,-122.312718950174,47.6199672979692,1275591.49368699,229651.889055103
12004673,4659,1263638.97732,256458.29855,37170,13,231329,NW,6TH AVE NW AND NW 88TH ST,0,System.Byte[], ,NONE,-122.363335340542,47.6928019988012,1263638.97732276,256458.298554555
12004674,5057,1273547.05746,254741.14502,24376,13,5105,N,5TH AVE NE AND NE ELK PL,2,System.Byte[], ,NONE,-122.322976279758,47.688628235668,1273547.05746089,254741.145016789
12004675,9412,1266421.10469,238058.44113,27986,13,29596,MGNL-QA,NOB HILL AVE N AND QUEEN ANNE UPP DR,0,System.Byte[], ,NONE,-122.350567848779,47.6425199509101,1266421.1046856,238058.441127717
12004676,15014,1272752.58194,210086.7844,32293,13,57317,GRDWM,AIRPORT WAY S AND S ADAMS ST,1,System.Byte[], ,NONE,-122.322692777311,47.5661896178464,1272752.58194008,210086.784395069
12004677,4453,1270602.87135,257405.67776,37377,13,232452,NW,BURKE AVE N AND DEAD END 1,0,System.Byte[], ,NONE,-122.335138983141,47.6957747585932,1270602.87134588,257405.67775552
12004678,10311,1263578.99985,234394.89424,28552,13,34109,MGNL-QA,4TH AVE W AND W GALER E ST,3,System.Byte[], ,NONE,-122.361799600821,47.6323241751025,1263578.99985069,234394.894243956
12004679,13060,1274026.74233,218743.76591,30465,13,44336,GRDWM,S ATLANTIC ST AND DEAD END 7 ,0,System.Byte[], ,NONE,-122.318209159671,47.5899857216337,1274026.74232538,218743.765907928
12004680,10592,1266748.57528,233089.12451,28856,13,35548,MGNL-QA,4TH AVE N AND PROSPECT ST,0,System.Byte[], ,NONE,-122.348842748377,47.6289169627628,1266748.57527794,233089.124514624
12004681,12536,1278315.04006,222431.74262,30599,13,45137,CNTRL,24TH AVE S AND S MAIN ST,0,System.Byte[], ,NONE,-122.301119163039,47.6003199330087,1278315.04005778,222431.742615715
12004682,5163,1266903.65393,254254.65644,24284,13,4523,NW,FREMONT AVE N AND N 80TH ST,2,System.Byte[], ,CITY,-122.349905412224,47.68693908303,1266903.65393409,254254.656440303
12004683,11895,1267940.17541,226311.38806,337304,13,39478,DWNTN,PIKE PL AND VIRGINIA ST,2,System.Byte[], ,NONE,-122.343471791113,47.6104036768688,1267940.17540716,226311.388059676
12004684,18140,1279645.64051,194680.2359,35206,13,79301,GRDWM,AIRPORT WAY S AND CITY LIMITS N,1,System.Byte[], ,NONE,-122.293592572206,47.5243225755586,1279645.64050715,194680.235899284
12004685,15761,1269196.45624,206348.86106,33023,13,63110,GRDWM,COLORADO AVE S AND S DAWSON ST,0,System.Byte[], ,NONE,-122.336798750812,47.5557545117494,1269196.45624045,206348.861063242
12004686,46593,1265807.98648,212081.42606,587685,13,82002,GRDWM,SW KLICKITAT NR WAY AND SW KLICKITAT NR WY TURN RD,3,System.Byte[], ,NONE,-122.350976530225,47.5712849350288,1265807.98647697,212081.426061109
12004687,47264,1281932.03897,260221.04083,605901,13,82031,N,36TH AVE NE AND DEAD END 6,0,System.Byte[], , ,-122.28935892417,47.7040884325307,1281932.03897348,260221.040830404
